id_campaign,customer_id,campaign_status,campaign_channel,activity_subject,start_date,end_date,last_modified_date
CAMPAIGN_02335,CUST_01338,Done,call,Spring Collection Launch,2023-06-28,2023-07-08,2023-07-13
CAMPAIGN_02336,CUST_03052,Failed,call,Spring Collection Launch,2024-03-09,2024-03-12,2024-03-17
CAMPAIGN_02337,CUST_03490,Done,letter,Anniversary Campaign,2023-06-26,2023-07-01,2023-07-05
CAMPAIGN_02338,CUST_01099,Done,sms,Anniversary Campaign,2023-07-31,2023-08-09,2023-08-13
CAMPAIGN_02339,CUST_02820,Done,call,Personalized Offer,2023-05-22,2023-06-01,2023-06-02
CAMPAIGN_02340,CUST_00350,Failed,email,Loyalty Program Update,2023-10-23,2023-10-27,2023-10-27
CAMPAIGN_02341,CUST_00935,Done,email,New Arrivals,2024-11-22,2024-11-28,2024-11-30
CAMPAIGN_02342,CUST_02923,Done,letter,New Arrivals,2023-02-22,2023-02-25,2023-02-25
CAMPAIGN_02343,CUST_01304,Done,letter,Personalized Offer,2024-08-07,2024-08-12,2024-08-15
CAMPAIGN_02344,CUST_00603,Done,sms,Anniversary Campaign,2024-06-15,2024-06-17,2024-06-20
CAMPAIGN_02345,CUST_03231,Done,email,Spring Collection Launch,2024-07-29,2024-08-06,2024-08-08
CAMPAIGN_02346,CUST_01400,Done,letter,New Arrivals,2023-02-23,2023-03-05,2023-03-05
CAMPAIGN_02347,CUST_00128,Done,call,Exclusive Preview,2023-07-08,2023-07-14,2023-07-15
CAMPAIGN_02348,CUST_01568,Done,sms,Loyalty Program Update,2023-12-26,2024-01-03,2024-01-04
CAMPAIGN_02349,CUST_02090,Done,sms,VIP Re-engagement,2024-11-23,2024-11-27,2024-11-30
CAMPAIGN_02350,CUST_01191,Done,email,Spring Collection Launch,2024-04-11,2024-04-20,2024-04-21
CAMPAIGN_02351,CUST_00024,Done,sms,Personalized Offer,2024-03-17,2024-03-18,2024-03-22
CAMPAIGN_02352,CUST_02911,Done,letter,VIP Re-engagement,2023-05-04,2023-05-13,2023-05-17
CAMPAIGN_02353,CUST_02520,Failed,call,Personalized Offer,2023-08-08,2023-08-09,2023-08-09
CAMPAIGN_02354,CUST_02086,Done,email,VIP Re-engagement,2023-12-22,2023-12-23,2023-12-23
CAMPAIGN_02355,CUST_01285,Done,call,Anniversary Campaign,2023-10-01,2023-10-08,2023-10-13
CAMPAIGN_02356,CUST_02838,Failed,sms,New Arrivals,2023-02-10,2023-02-11,2023-02-11
CAMPAIGN_02357,CUST_00733,Failed,call,Loyalty Program Update,2023-08-05,2023-08-07,2023-08-09
CAMPAIGN_02358,CUST_01376,Done,letter,Spring Collection Launch,2024-04-03,2024-04-11,2024-04-12
CAMPAIGN_02359,CUST_01181,Done,sms,New Arrivals,2023-07-07,2023-07-16,2023-07-17
CAMPAIGN_02360,CUST_00103,Done,email,Holiday Sale,2023-06-05,2023-06-06,2023-06-10
CAMPAIGN_02361,CUST_00661,Done,sms,New Arrivals,2024-11-08,2024-11-10,2024-11-13
CAMPAIGN_02362,CUST_02363,Done,email,Personalized Offer,2024-06-07,2024-06-13,2024-06-16
CAMPAIGN_02363,CUST_01023,Failed,email,Anniversary Campaign,2024-02-16,2024-02-21,2024-02-26
CAMPAIGN_02364,CUST_01501,Failed,email,Exclusive Preview,2024-08-23,2024-08-28,2024-08-30
CAMPAIGN_02365,CUST_01552,Done,sms,Spring Collection Launch,2024-04-24,2024-05-01,2024-05-05
CAMPAIGN_02366,CUST_01587,Failed,letter,Loyalty Program Update,2023-11-04,2023-11-13,2023-11-14
CAMPAIGN_02367,CUST_00555,Failed,sms,Loyalty Program Update,2023-05-29,2023-06-05,2023-06-07
CAMPAIGN_02368,CUST_03403,Done,email,Anniversary Campaign,2023-03-11,2023-03-16,2023-03-20
CAMPAIGN_02369,CUST_01623,Failed,sms,Holiday Sale,2024-06-28,2024-06-29,2024-07-02
CAMPAIGN_02370,CUST_02639,Failed,letter,Spring Collection Launch,2024-09-22,2024-09-26,2024-09-30
CAMPAIGN_02371,CUST_02321,Failed,call,Anniversary Campaign,2023-10-24,2023-10-26,2023-10-30
CAMPAIGN_02372,CUST_02193,Done,sms,New Arrivals,2023-09-25,2023-09-30,2023-10-02
CAMPAIGN_02373,CUST_03218,Done,letter,Holiday Sale,2024-07-01,2024-07-08,2024-07-11
CAMPAIGN_02374,CUST_00699,Done,call,New Arrivals,2024-09-25,2024-09-29,2024-10-03
CAMPAIGN_02375,CUST_02256,Failed,letter,Spring Collection Launch,2023-07-18,2023-07-23,2023-07-26
CAMPAIGN_02376,CUST_03367,Done,call,VIP Re-engagement,2024-03-30,2024-04-02,2024-04-04
CAMPAIGN_02377,CUST_01316,Done,letter,Anniversary Campaign,2023-03-27,2023-04-02,2023-04-06
CAMPAIGN_02378,CUST_01289,Done,call,Exclusive Preview,2024-07-08,2024-07-11,2024-07-11
CAMPAIGN_02379,CUST_01586,Done,call,Personalized Offer,2024-04-09,2024-04-15,2024-04-16
CAMPAIGN_02380,CUST_02233,Done,sms,VIP Re-engagement,2023-01-18,2023-01-21,2023-01-23
CAMPAIGN_02381,CUST_00636,Failed,email,New Arrivals,2024-09-15,2024-09-17,2024-09-22
CAMPAIGN_02382,CUST_02823,Done,call,Spring Collection Launch,2023-06-14,2023-06-24,2023-06-26
CAMPAIGN_02383,CUST_02847,Done,letter,Anniversary Campaign,2024-04-20,2024-04-30,2024-04-30
CAMPAIGN_02384,CUST_01714,Done,call,Exclusive Preview,2023-04-02,2023-04-05,2023-04-07
CAMPAIGN_02385,CUST_00262,Done,letter,Exclusive Preview,2024-10-16,2024-10-24,2024-10-27
CAMPAIGN_02386,CUST_00284,Failed,sms,New Arrivals,2024-08-05,2024-08-11,2024-08-14
CAMPAIGN_02387,CUST_00401,Done,call,Anniversary Campaign,2023-01-19,2023-01-20,2023-01-21
CAMPAIGN_02388,CUST_00711,Failed,email,Holiday Sale,2023-07-04,2023-07-11,2023-07-14
CAMPAIGN_02389,CUST_00419,Failed,call,Anniversary Campaign,2024-11-23,2024-11-28,2024-12-02
CAMPAIGN_02390,CUST_02985,Done,sms,Spring Collection Launch,2024-09-12,2024-09-19,2024-09-19
CAMPAIGN_02391,CUST_00560,Done,sms,Anniversary Campaign,2024-09-26,2024-10-03,2024-10-05
CAMPAIGN_02392,CUST_02067,Done,letter,Exclusive Preview,2024-03-17,2024-03-19,2024-03-23
CAMPAIGN_02393,CUST_02538,Failed,call,Spring Collection Launch,2024-07-25,2024-08-04,2024-08-07
CAMPAIGN_02394,CUST_00443,Failed,letter,Exclusive Preview,2024-05-22,2024-05-28,2024-06-01
CAMPAIGN_02395,CUST_02804,Done,letter,Personalized Offer,2024-05-02,2024-05-03,2024-05-04
CAMPAIGN_02396,CUST_02034,Done,email,Anniversary Campaign,2024-11-27,2024-12-01,2024-12-02
CAMPAIGN_02397,CUST_01662,Done,letter,Exclusive Preview,2023-05-31,2023-06-02,2023-06-03
CAMPAIGN_02398,CUST_01859,Done,email,Holiday Sale,2023-05-23,2023-05-31,2023-06-05
CAMPAIGN_02399,CUST_03030,Failed,letter,VIP Re-engagement,2023-03-30,2023-04-05,2023-04-06
CAMPAIGN_02400,CUST_01171,Failed,letter,New Arrivals,2023-05-10,2023-05-16,2023-05-19
CAMPAIGN_02401,CUST_02249,Failed,sms,Personalized Offer,2023-12-27,2024-01-06,2024-01-07
CAMPAIGN_02402,CUST_03487,Done,email,New Arrivals,2024-06-05,2024-06-11,2024-06-15
CAMPAIGN_02403,CUST_02743,Done,sms,Spring Collection Launch,2023-01-14,2023-01-21,2023-01-26
CAMPAIGN_02404,CUST_02817,Done,call,Personalized Offer,2023-11-06,2023-11-10,2023-11-11
CAMPAIGN_02405,CUST_03456,Failed,letter,Spring Collection Launch,2023-10-25,2023-10-26,2023-10-27
CAMPAIGN_02406,CUST_01103,Done,sms,New Arrivals,2023-03-08,2023-03-10,2023-03-15
CAMPAIGN_02407,CUST_01196,Done,sms,Loyalty Program Update,2023-02-07,2023-02-13,2023-02-14
CAMPAIGN_02408,CUST_00735,Failed,call,New Arrivals,2024-03-10,2024-03-17,2024-03-19
CAMPAIGN_02409,CUST_00136,Done,letter,Spring Collection Launch,2023-05-22,2023-05-31,2023-06-01
CAMPAIGN_02410,CUST_03496,Done,sms,Loyalty Program Update,2024-10-05,2024-10-11,2024-10-14
CAMPAIGN_02411,CUST_02963,Done,call,Anniversary Campaign,2023-08-19,2023-08-21,2023-08-22
CAMPAIGN_02412,CUST_01941,Done,call,Personalized Offer,2024-11-20,2024-11-22,2024-11-23
CAMPAIGN_02413,CUST_02914,Done,sms,New Arrivals,2024-04-01,2024-04-08,2024-04-11
CAMPAIGN_02414,CUST_03080,Failed,sms,Exclusive Preview,2024-03-02,2024-03-11,2024-03-14
CAMPAIGN_02415,CUST_03122,Failed,email,Holiday Sale,2024-01-15,2024-01-16,2024-01-21
CAMPAIGN_02416,CUST_01222,Done,email,Exclusive Preview,2023-05-03,2023-05-13,2023-05-13
CAMPAIGN_02417,CUST_02598,Failed,email,VIP Re-engagement,2024-09-23,2024-09-27,2024-09-30
CAMPAIGN_02418,CUST_01879,Failed,sms,Personalized Offer,2024-08-26,2024-08-29,2024-09-01
CAMPAIGN_02419,CUST_01557,Done,letter,Spring Collection Launch,2024-06-09,2024-06-17,2024-06-17
CAMPAIGN_02420,CUST_00851,Done,letter,Holiday Sale,2023-08-12,2023-08-22,2023-08-24
CAMPAIGN_02421,CUST_00816,Done,letter,VIP Re-engagement,2023-05-18,2023-05-26,2023-05-29
CAMPAIGN_02422,CUST_00297,Done,call,VIP Re-engagement,2024-06-02,2024-06-03,2024-06-05
CAMPAIGN_02423,CUST_01117,Failed,email,Anniversary Campaign,2024-07-02,2024-07-09,2024-07-14
CAMPAIGN_02424,CUST_01660,Done,email,Loyalty Program Update,2023-01-29,2023-02-06,2023-02-11
CAMPAIGN_02425,CUST_01915,Failed,sms,Anniversary Campaign,2023-11-19,2023-11-25,2023-11-28
CAMPAIGN_02426,CUST_02590,Done,sms,Spring Collection Launch,2024-06-24,2024-07-01,2024-07-03
CAMPAIGN_02427,CUST_01164,Failed,sms,Holiday Sale,2023-07-22,2023-07-28,2023-07-28
CAMPAIGN_02428,CUST_00636,Failed,letter,Personalized Offer,2024-09-17,2024-09-20,2024-09-24
CAMPAIGN_02429,CUST_00420,Done,letter,Personalized Offer,2024-05-17,2024-05-19,2024-05-20
CAMPAIGN_02430,CUST_00352,Done,letter,VIP Re-engagement,2023-04-03,2023-04-06,2023-04-07
CAMPAIGN_02431,CUST_03128,Done,call,Personalized Offer,2023-11-21,2023-11-22,2023-11-22
CAMPAIGN_02432,CUST_02417,Failed,letter,Spring Collection Launch,2023-03-25,2023-04-03,2023-04-03
CAMPAIGN_02433,CUST_00991,Done,sms,Loyalty Program Update,2024-06-03,2024-06-12,2024-06-16
CAMPAIGN_02434,CUST_00182,Failed,sms,Holiday Sale,2023-11-27,2023-12-01,2023-12-03
CAMPAIGN_02435,CUST_01204,Failed,call,Holiday Sale,2023-03-05,2023-03-14,2023-03-15
CAMPAIGN_02436,CUST_00051,Done,call,Spring Collection Launch,2023-01-04,2023-01-13,2023-01-18
CAMPAIGN_02437,CUST_02384,Failed,sms,Exclusive Preview,2024-03-27,2024-04-04,2024-04-05
CAMPAIGN_02438,CUST_03151,Done,letter,VIP Re-engagement,2023-10-19,2023-10-20,2023-10-20
CAMPAIGN_02439,CUST_03491,Done,call,Holiday Sale,2024-11-22,2024-11-27,2024-11-30
CAMPAIGN_02440,CUST_00779,Done,letter,Anniversary Campaign,2023-10-29,2023-11-02,2023-11-07
CAMPAIGN_02441,CUST_01360,Done,sms,Personalized Offer,2024-02-19,2024-02-26,2024-02-28
CAMPAIGN_02442,CUST_02806,Done,email,VIP Re-engagement,2023-09-13,2023-09-20,2023-09-25
CAMPAIGN_02443,CUST_02296,Done,sms,Spring Collection Launch,2023-03-27,2023-04-01,2023-04-05
CAMPAIGN_02444,CUST_00458,Failed,call,Exclusive Preview,2024-02-20,2024-02-26,2024-02-29
CAMPAIGN_02445,CUST_00089,Done,sms,Spring Collection Launch,2024-02-26,2024-03-01,2024-03-02
CAMPAIGN_02446,CUST_00719,Failed,call,Loyalty Program Update,2024-01-25,2024-01-27,2024-01-28
CAMPAIGN_02447,CUST_01236,Failed,call,Personalized Offer,2024-11-14,2024-11-15,2024-11-18
CAMPAIGN_02448,CUST_03267,Done,email,VIP Re-engagement,2023-05-28,2023-06-04,2023-06-05
CAMPAIGN_02449,CUST_00791,Done,letter,Spring Collection Launch,2023-02-13,2023-02-16,2023-02-16
CAMPAIGN_02450,CUST_00436,Done,sms,VIP Re-engagement,2024-04-07,2024-04-08,2024-04-08
CAMPAIGN_02451,CUST_00847,Done,sms,Loyalty Program Update,2023-09-24,2023-09-28,2023-10-03
CAMPAIGN_02452,CUST_03488,Done,call,Spring Collection Launch,2023-08-03,2023-08-06,2023-08-07
CAMPAIGN_02453,CUST_00144,Done,letter,VIP Re-engagement,2023-03-09,2023-03-16,2023-03-19
CAMPAIGN_02454,CUST_03051,Done,email,Spring Collection Launch,2024-02-28,2024-02-29,2024-03-02
CAMPAIGN_02455,CUST_00170,Failed,email,VIP Re-engagement,2023-02-23,2023-02-27,2023-03-01
CAMPAIGN_02456,CUST_03460,Done,call,Spring Collection Launch,2024-05-15,2024-05-22,2024-05-24
CAMPAIGN_02457,CUST_00732,Failed,call,Personalized Offer,2024-01-03,2024-01-12,2024-01-12
CAMPAIGN_02458,CUST_03275,Done,email,Loyalty Program Update,2024-10-11,2024-10-14,2024-10-15
CAMPAIGN_02459,CUST_02095,Done,call,Exclusive Preview,2024-02-29,2024-03-09,2024-03-09
CAMPAIGN_02460,CUST_02122,Done,call,New Arrivals,2023-04-22,2023-05-01,2023-05-03
CAMPAIGN_02461,CUST_01216,Done,email,Personalized Offer,2023-09-28,2023-09-29,2023-10-02
CAMPAIGN_02462,CUST_00738,Done,email,Anniversary Campaign,2024-08-03,2024-08-07,2024-08-07
CAMPAIGN_02463,CUST_03155,Done,call,Loyalty Program Update,2023-06-03,2023-06-05,2023-06-09
CAMPAIGN_02464,CUST_00954,Done,email,Holiday Sale,2023-09-06,2023-09-13,2023-09-17
CAMPAIGN_02465,CUST_02478,Done,letter,VIP Re-engagement,2024-01-09,2024-01-10,2024-01-11
CAMPAIGN_02466,CUST_01874,Done,sms,Loyalty Program Update,2023-07-12,2023-07-13,2023-07-14
CAMPAIGN_02467,CUST_02187,Done,email,Loyalty Program Update,2023-11-03,2023-11-11,2023-11-11
CAMPAIGN_02468,CUST_00754,Done,letter,Holiday Sale,2023-03-17,2023-03-22,2023-03-25
CAMPAIGN_02469,CUST_02622,Done,email,VIP Re-engagement,2024-07-09,2024-07-15,2024-07-16
CAMPAIGN_02470,CUST_00927,Done,email,Loyalty Program Update,2024-01-31,2024-02-04,2024-02-07
CAMPAIGN_02471,CUST_01953,Done,email,Holiday Sale,2024-03-04,2024-03-07,2024-03-10
CAMPAIGN_02472,CUST_01945,Done,email,Anniversary Campaign,2024-04-11,2024-04-21,2024-04-21
CAMPAIGN_02473,CUST_00886,Done,letter,Holiday Sale,2023-08-27,2023-09-03,2023-09-07
CAMPAIGN_02474,CUST_03278,Done,call,Holiday Sale,2024-05-25,2024-05-26,2024-05-28
CAMPAIGN_02475,CUST_02143,Done,letter,Exclusive Preview,2024-02-25,2024-03-06,2024-03-11
CAMPAIGN_02476,CUST_02083,Failed,sms,VIP Re-engagement,2024-12-19,2024-12-26,2024-12-30
CAMPAIGN_02477,CUST_01830,Done,email,Holiday Sale,2024-10-24,2024-11-03,2024-11-05
CAMPAIGN_02478,CUST_02286,Done,call,Loyalty Program Update,2024-11-13,2024-11-20,2024-11-20
CAMPAIGN_02479,CUST_03476,Failed,email,Loyalty Program Update,2024-07-17,2024-07-19,2024-07-20
CAMPAIGN_02480,CUST_02358,Failed,sms,Exclusive Preview,2023-03-13,2023-03-16,2023-03-19
CAMPAIGN_02481,CUST_01789,Done,email,Exclusive Preview,2023-06-08,2023-06-15,2023-06-15
CAMPAIGN_02482,CUST_02221,Done,sms,New Arrivals,2023-10-31,2023-11-04,2023-11-06
CAMPAIGN_02483,CUST_00316,Failed,call,Anniversary Campaign,2023-12-03,2023-12-13,2023-12-16
CAMPAIGN_02484,CUST_03191,Failed,email,Anniversary Campaign,2024-04-22,2024-04-29,2024-05-03
CAMPAIGN_02485,CUST_02299,Done,letter,Loyalty Program Update,2024-11-01,2024-11-04,2024-11-04
CAMPAIGN_02486,CUST_02366,Done,letter,Anniversary Campaign,2024-01-05,2024-01-10,2024-01-11
CAMPAIGN_02487,CUST_03368,Done,call,Exclusive Preview,2024-09-27,2024-10-01,2024-10-01
CAMPAIGN_02488,CUST_02424,Done,email,Exclusive Preview,2023-11-17,2023-11-20,2023-11-20
CAMPAIGN_02489,CUST_03359,Done,letter,Spring Collection Launch,2023-09-23,2023-09-24,2023-09-27
CAMPAIGN_02490,CUST_00011,Done,letter,Loyalty Program Update,2023-06-04,2023-06-09,2023-06-09
CAMPAIGN_02491,CUST_02388,Done,sms,Personalized Offer,2023-05-21,2023-05-26,2023-05-26
CAMPAIGN_02492,CUST_00542,Done,email,New Arrivals,2024-02-26,2024-03-03,2024-03-08
CAMPAIGN_02493,CUST_00189,Done,letter,Loyalty Program Update,2024-04-07,2024-04-14,2024-04-18
CAMPAIGN_02494,CUST_01530,Done,sms,Holiday Sale,2024-07-19,2024-07-29,2024-07-29
CAMPAIGN_02495,CUST_00118,Done,letter,Spring Collection Launch,2024-04-08,2024-04-12,2024-04-15
CAMPAIGN_02496,CUST_02169,Done,sms,Holiday Sale,2023-05-27,2023-06-01,2023-06-06
CAMPAIGN_02497,CUST_01418,Failed,call,Personalized Offer,2023-06-23,2023-06-29,2023-07-02
CAMPAIGN_02498,CUST_00950,Done,call,Personalized Offer,2023-08-01,2023-08-11,2023-08-16
CAMPAIGN_02499,CUST_03454,Done,sms,Personalized Offer,2024-09-22,2024-09-29,2024-10-02
CAMPAIGN_02500,CUST_01409,Done,sms,Spring Collection Launch,2023-07-09,2023-07-16,2023-07-16
CAMPAIGN_02501,CUST_00134,Done,call,Loyalty Program Update,2024-06-07,2024-06-15,2024-06-18
CAMPAIGN_02502,CUST_03288,Done,sms,Spring Collection Launch,2024-05-06,2024-05-14,2024-05-14
CAMPAIGN_02503,CUST_03069,Failed,email,Personalized Offer,2023-12-31,2024-01-02,2024-01-03
CAMPAIGN_02504,CUST_02305,Failed,call,Loyalty Program Update,2024-07-27,2024-07-28,2024-07-30
CAMPAIGN_02505,CUST_00926,Failed,letter,Personalized Offer,2023-07-12,2023-07-22,2023-07-22
CAMPAIGN_02506,CUST_02299,Done,call,Holiday Sale,2023-06-17,2023-06-19,2023-06-21
CAMPAIGN_02507,CUST_02596,Done,email,VIP Re-engagement,2024-08-20,2024-08-28,2024-08-28
CAMPAIGN_02508,CUST_00432,Failed,sms,Exclusive Preview,2024-05-14,2024-05-24,2024-05-27
CAMPAIGN_02509,CUST_00187,Done,letter,Loyalty Program Update,2024-06-10,2024-06-17,2024-06-18
CAMPAIGN_02510,CUST_00519,Done,call,Anniversary Campaign,2024-10-31,2024-11-03,2024-11-08
CAMPAIGN_02511,CUST_01086,Done,call,New Arrivals,2023-06-08,2023-06-12,2023-06-12
CAMPAIGN_02512,CUST_02939,Failed,letter,New Arrivals,2023-10-10,2023-10-19,2023-10-20
CAMPAIGN_02513,CUST_02583,Failed,letter,Anniversary Campaign,2023-07-01,2023-07-09,2023-07-11
CAMPAIGN_02514,CUST_03036,Done,sms,Exclusive Preview,2023-04-19,2023-04-25,2023-04-30
CAMPAIGN_02515,CUST_01761,Failed,email,Anniversary Campaign,2024-05-20,2024-05-30,2024-06-03
CAMPAIGN_02516,CUST_03303,Done,call,Spring Collection Launch,2024-07-31,2024-08-07,2024-08-12
CAMPAIGN_02517,CUST_01677,Done,sms,Loyalty Program Update,2024-04-26,2024-04-28,2024-04-30
CAMPAIGN_02518,CUST_00874,Failed,email,Exclusive Preview,2023-02-18,2023-02-20,2023-02-20
CAMPAIGN_02519,CUST_00167,Failed,email,VIP Re-engagement,2024-04-21,2024-04-24,2024-04-25
CAMPAIGN_02520,CUST_01867,Failed,call,VIP Re-engagement,2024-08-27,2024-09-03,2024-09-07
CAMPAIGN_02521,CUST_02138,Done,email,Personalized Offer,2023-10-16,2023-10-22,2023-10-22
CAMPAIGN_02522,CUST_02784,Done,letter,Exclusive Preview,2024-02-12,2024-02-19,2024-02-22
CAMPAIGN_02523,CUST_00766,Failed,email,Loyalty Program Update,2023-10-13,2023-10-18,2023-10-22
CAMPAIGN_02524,CUST_02633,Done,call,Personalized Offer,2023-07-13,2023-07-17,2023-07-17
CAMPAIGN_02525,CUST_03412,Done,sms,Spring Collection Launch,2023-02-07,2023-02-08,2023-02-13
CAMPAIGN_02526,CUST_02321,Failed,call,Holiday Sale,2023-03-07,2023-03-12,2023-03-13
CAMPAIGN_02527,CUST_01018,Failed,letter,Holiday Sale,2024-01-11,2024-01-13,2024-01-15
CAMPAIGN_02528,CUST_01014,Done,email,Spring Collection Launch,2024-01-29,2024-02-05,2024-02-07
CAMPAIGN_02529,CUST_01364,Failed,sms,Anniversary Campaign,2024-09-05,2024-09-09,2024-09-11
CAMPAIGN_02530,CUST_03187,Done,call,Exclusive Preview,2023-05-11,2023-05-21,2023-05-25
CAMPAIGN_02531,CUST_02611,Done,call,Exclusive Preview,2024-03-05,2024-03-06,2024-03-10
CAMPAIGN_02532,CUST_01927,Done,sms,New Arrivals,2023-02-04,2023-02-05,2023-02-10
CAMPAIGN_02533,CUST_01023,Failed,sms,New Arrivals,2024-07-23,2024-07-26,2024-07-31
CAMPAIGN_02534,CUST_00416,Done,letter,Spring Collection Launch,2024-07-09,2024-07-12,2024-07-15
CAMPAIGN_02535,CUST_01261,Done,email,Loyalty Program Update,2024-05-12,2024-05-16,2024-05-21
CAMPAIGN_02536,CUST_02084,Done,letter,Exclusive Preview,2023-05-05,2023-05-12,2023-05-17
CAMPAIGN_02537,CUST_01688,Done,call,Loyalty Program Update,2023-01-31,2023-02-09,2023-02-09
CAMPAIGN_02538,CUST_02329,Done,letter,Personalized Offer,2023-10-28,2023-11-05,2023-11-09
CAMPAIGN_02539,CUST_03468,Done,call,Loyalty Program Update,2024-08-29,2024-09-08,2024-09-10
CAMPAIGN_02540,CUST_00483,Failed,letter,Holiday Sale,2023-10-25,2023-10-29,2023-10-30
CAMPAIGN_02541,CUST_03245,Failed,sms,Anniversary Campaign,2023-03-26,2023-04-03,2023-04-04
CAMPAIGN_02542,CUST_01321,Done,email,Anniversary Campaign,2024-03-02,2024-03-12,2024-03-12
CAMPAIGN_02543,CUST_02262,Done,email,Spring Collection Launch,2023-01-29,2023-02-06,2023-02-08
CAMPAIGN_02544,CUST_02798,Done,call,Holiday Sale,2024-03-26,2024-04-04,2024-04-05
CAMPAIGN_02545,CUST_01933,Failed,letter,Holiday Sale,2024-12-10,2024-12-20,2024-12-20
CAMPAIGN_02546,CUST_00072,Done,letter,Personalized Offer,2024-04-07,2024-04-14,2024-04-16
CAMPAIGN_02547,CUST_02362,Done,call,Loyalty Program Update,2023-07-18,2023-07-21,2023-07-25
CAMPAIGN_02548,CUST_01091,Done,sms,Holiday Sale,2023-01-22,2023-01-25,2023-01-29
CAMPAIGN_02549,CUST_01575,Done,letter,Personalized Offer,2024-07-19,2024-07-24,2024-07-27
CAMPAIGN_02550,CUST_03467,Failed,call,Exclusive Preview,2023-10-01,2023-10-03,2023-10-04
CAMPAIGN_02551,CUST_02316,Done,letter,Spring Collection Launch,2023-11-19,2023-11-23,2023-11-27
CAMPAIGN_02552,CUST_03146,Failed,sms,Spring Collection Launch,2024-06-14,2024-06-17,2024-06-22
CAMPAIGN_02553,CUST_01631,Done,email,New Arrivals,2024-03-14,2024-03-19,2024-03-24
CAMPAIGN_02554,CUST_03371,Failed,call,Anniversary Campaign,2023-08-10,2023-08-18,2023-08-23
CAMPAIGN_02555,CUST_03227,Done,call,Holiday Sale,2024-09-16,2024-09-23,2024-09-25
CAMPAIGN_02556,CUST_01224,Done,letter,Exclusive Preview,2024-04-01,2024-04-02,2024-04-04
CAMPAIGN_02557,CUST_01692,Done,letter,Loyalty Program Update,2024-03-01,2024-03-11,2024-03-16
CAMPAIGN_02558,CUST_00935,Done,sms,Holiday Sale,2024-06-23,2024-07-01,2024-07-03
CAMPAIGN_02559,CUST_02378,Done,sms,New Arrivals,2023-08-23,2023-08-29,2023-09-01
CAMPAIGN_02560,CUST_00124,Failed,email,Anniversary Campaign,2024-09-14,2024-09-23,2024-09-25
CAMPAIGN_02561,CUST_02848,Done,letter,Holiday Sale,2024-12-08,2024-12-11,2024-12-11
CAMPAIGN_02562,CUST_00888,Done,sms,Anniversary Campaign,2023-10-08,2023-10-11,2023-10-12
CAMPAIGN_02563,CUST_00605,Done,sms,Spring Collection Launch,2023-08-23,2023-08-27,2023-08-31
CAMPAIGN_02564,CUST_00697,Done,email,Anniversary Campaign,2023-07-21,2023-07-22,2023-07-24
CAMPAIGN_02565,CUST_02693,Done,email,Spring Collection Launch,2024-04-25,2024-04-27,2024-04-27
CAMPAIGN_02566,CUST_00246,Done,call,Anniversary Campaign,2024-02-08,2024-02-18,2024-02-23
CAMPAIGN_02567,CUST_02741,Failed,sms,Loyalty Program Update,2023-02-01,2023-02-05,2023-02-05
CAMPAIGN_02568,CUST_00327,Done,email,VIP Re-engagement,2023-07-23,2023-07-27,2023-07-30
CAMPAIGN_02569,CUST_02755,Done,call,VIP Re-engagement,2023-01-09,2023-01-14,2023-01-15
CAMPAIGN_02570,CUST_00846,Done,email,Exclusive Preview,2024-11-28,2024-12-07,2024-12-09
CAMPAIGN_02571,CUST_00201,Done,call,Spring Collection Launch,2024-02-16,2024-02-23,2024-02-27
CAMPAIGN_02572,CUST_02146,Done,letter,Personalized Offer,2023-10-17,2023-10-19,2023-10-21
CAMPAIGN_02573,CUST_03044,Done,sms,Anniversary Campaign,2024-07-02,2024-07-10,2024-07-12
CAMPAIGN_02574,CUST_01904,Failed,call,Loyalty Program Update,2024-01-25,2024-02-01,2024-02-05
CAMPAIGN_02575,CUST_01423,Done,email,Holiday Sale,2023-07-12,2023-07-20,2023-07-20
CAMPAIGN_02576,CUST_00870,Done,sms,VIP Re-engagement,2024-08-15,2024-08-23,2024-08-25
CAMPAIGN_02577,CUST_00181,Done,call,Loyalty Program Update,2023-11-29,2023-12-05,2023-12-08
CAMPAIGN_02578,CUST_02963,Done,letter,Loyalty Program Update,2024-11-05,2024-11-09,2024-11-09
CAMPAIGN_02579,CUST_00789,Done,call,Anniversary Campaign,2024-04-25,2024-04-28,2024-05-02
CAMPAIGN_02580,CUST_00020,Done,sms,Personalized Offer,2024-08-02,2024-08-10,2024-08-11
CAMPAIGN_02581,CUST_01410,Done,call,VIP Re-engagement,2024-02-10,2024-02-15,2024-02-15
CAMPAIGN_02582,CUST_03353,Done,letter,New Arrivals,2024-09-03,2024-09-09,2024-09-12
CAMPAIGN_02583,CUST_00048,Done,sms,Anniversary Campaign,2023-10-23,2023-10-30,2023-11-03
CAMPAIGN_02584,CUST_00780,Failed,sms,Anniversary Campaign,2023-07-15,2023-07-25,2023-07-27
CAMPAIGN_02585,CUST_00347,Failed,call,Anniversary Campaign,2024-08-15,2024-08-20,2024-08-25
